mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_solver,param_penalty,param_max_iter,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.001717376708984375,0.0003259894503135658,0.00038471221923828123,0.00011117646244186506,0.0001,liblinear,l2,1000,balanced,0.0001,"{'tol': 0.0001, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 1000, 'class_weight': 'balanced', 'C': 0.0001}",0.587378640776699,0.5970873786407767,0.5922330097087378,0.6067961165048543,0.5707317073170731,0.5908453705896283,0.011932243443084552,60
0.004030036926269531,0.002253954952103351,0.0007773876190185547,0.000762400132530139,0.0001,newton-cg,l2,800,balanced,0.01,"{'tol': 0.0001, 'solver': 'newton-cg', 'penalty': 'l2', 'max_iter': 800, 'class_weight': 'balanced', 'C': 0.01}",0.7718446601941747,0.7912621359223301,0.7912621359223301,0.7475728155339806,0.7365853658536585,0.7677054226852948,0.022364036183713194,33
0.026270580291748048,0.005103656008205487,0.0006649494171142578,0.00029217688607814917,0.01,liblinear,l1,900,balanced,100.0,"{'tol': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 900, 'class_weight': 'balanced', 'C': 100}",0.7669902912621359,0.7864077669902912,0.7524271844660194,0.7524271844660194,0.7707317073170732,0.7657968269003078,0.012712851221854712,36
0.0006142616271972656,0.0004358889092242097,0.0,0.0,0.001,sag,none,600,,10000.0,"{'tol': 0.001, 'solver': 'sag', 'penalty': 'none', 'max_iter': 600, 'class_weight': None, 'C': 10000.0}",,,,,,,,62
0.005911588668823242,0.0020228561194954846,0.0009203910827636719,0.0007179215122723586,0.001,liblinear,l1,900,,0.1,"{'tol': 0.001, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 900, 'class_weight': None, 'C': 0.1}",0.8737864077669902,0.8592233009708737,0.8786407766990292,0.8543689320388349,0.8780487804878049,0.8688136395927067,0.010071872175243728,6
0.004043102264404297,0.002131217600093324,0.0007250308990478516,0.00033764121653099774,0.001,liblinear,l2,800,balanced,0.01,"{'tol': 0.001, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 800, 'class_weight': 'balanced', 'C': 0.01}",0.7378640776699029,0.7427184466019418,0.7184466019417476,0.6650485436893204,0.6829268292682927,0.7094008998342411,0.03056155771447808,58
0.0007733821868896485,0.00011794809765360122,0.0,0.0,0.0001,newton-cg,none,200,balanced,0.0001,"{'tol': 0.0001, 'solver': 'newton-cg', 'penalty': 'none', 'max_iter': 200, 'class_weight': 'balanced', 'C': 0.0001}",,,,,,,,62
0.0009121417999267579,0.00018354151631799377,0.0,0.0,0.01,sag,l1,700,,10.0,"{'tol': 0.01, 'solver': 'sag', 'penalty': 'l1', 'max_iter': 700, 'class_weight': None, 'C': 10}",,,,,,,,62
0.02487916946411133,0.0032155327507543663,0.0004803657531738281,0.00010526501843993459,0.0001,liblinear,l2,200,,100.0,"{'tol': 0.0001, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 200, 'class_weight': None, 'C': 100}",0.8786407766990292,0.8300970873786407,0.883495145631068,0.8300970873786407,0.8926829268292683,0.8630026047833294,0.02724321684145395,15
0.00034942626953125,0.0002739137338477995,0.0,0.0,0.0001,lbfgs,elasticnet,900,,0.1,"{'tol': 0.0001, 'solver': 'lbfgs', 'penalty': 'elasticnet', 'max_iter': 900, 'class_weight': None, 'C': 0.1}",,,,,,,,62
0.0001728057861328125,2.474964003059574e-06,0.0,0.0,0.01,newton-cg,none,600,balanced,1.0,"{'tol': 0.01, 'solver': 'newton-cg', 'penalty': 'none', 'max_iter': 600, 'class_weight': 'balanced', 'C': 1}",,,,,,,,62
0.00033593177795410156,0.00026837833870269984,0.0,0.0,0.01,sag,none,600,,0.001,"{'tol': 0.01, 'solver': 'sag', 'penalty': 'none', 'max_iter': 600, 'class_weight': None, 'C': 0.001}",,,,,,,,62
0.0001838207244873047,8.171881575113362e-06,0.0,0.0,0.001,liblinear,none,1000,balanced,0.001,"{'tol': 0.001, 'solver': 'liblinear', 'penalty': 'none', 'max_iter': 1000, 'class_weight': 'balanced', 'C': 0.001}",,,,,,,,62
0.00018305778503417968,6.92219100884299e-06,0.0,0.0,0.001,newton-cg,none,900,balanced,0.001,"{'tol': 0.001, 'solver': 'newton-cg', 'penalty': 'none', 'max_iter': 900, 'class_weight': 'balanced', 'C': 0.001}",,,,,,,,62
0.00018744468688964845,2.1978727634377842e-05,0.0,0.0,0.01,saga,none,600,,100.0,"{'tol': 0.01, 'solver': 'saga', 'penalty': 'none', 'max_iter': 600, 'class_weight': None, 'C': 100}",,,,,,,,62
0.0014587879180908204,0.00023505337422635,0.00029144287109375,3.523907254009666e-05,0.001,lbfgs,l2,100,balanced,0.001,"{'tol': 0.001, 'solver': 'lbfgs', 'penalty': 'l2', 'max_iter': 100, 'class_weight': 'balanced', 'C': 0.001}",0.7524271844660194,0.7961165048543689,0.7233009708737864,0.7281553398058253,0.7121951219512195,0.7424390243902439,0.029886510746900567,53
0.00968327522277832,0.002133332300353042,0.0008557796478271485,0.0004251188888177045,0.01,liblinear,l1,600,,1.0,"{'tol': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 600, 'class_weight': None, 'C': 1}",0.8689320388349514,0.8300970873786407,0.9029126213592233,0.8300970873786407,0.8926829268292683,0.8649443523561449,0.03051420443389987,13
